dataset_id,table_id
cpool_gp,retention20220921
cpool_gp,retention20220922
cpool_gp,retention20220923
cpool_gp,retention20220924
cpool_gp,retention20220925
cpool_gp,retention20220926
cpool_gp,retention20220927
cpool_gp,retention20220928
cpool_gp,retention20220929
cpool_gp,retention20220930
cpool_gp,retention20221001
cpool_gp,retention20221002
cpool_gp,retention20221003
cpool_gp,retention20221004
cpool_gp,retention20221005
cpool_gp,retention20221006
cpool_gp,retention20221007
cpool_gp,retention20221008
cpool_gp,retention20221009
cpool_gp,retention20221010
cpool_gp,retention20221011
cpool_gp,retention20221012
cpool_gp,retention20221013
cpool_gp,retention20221014
cpool_gp,retention20221015
cpool_gp,retention20221016
cpool_gp,retention20221017
cpool_gp,retention20221018
cpool_gp,retention20221019
cpool_gp,retention20221020
cpool_gp,retention20221021
cpool_gp,retention20221022
cpool_gp,retention20221023
cpool_gp,retention20221024
cpool_gp,retention20221025
cpool_gp,retention20221026
cpool_gp,retention20221027
cpool_gp,retention20221028
cpool_gp,retention20221029
cpool_gp,retention20221030
cpool_gp,retention20221031
cpool_gp,retention20221101
cpool_gp,retention_gg20170101
cpool_gp,retention_gg20170102
cpool_gp,retention_gg20170103
cpool_gp,retention_gg20170104
cpool_gp,retention_gg20170105
cpool_gp,retention_gg20170106
cpool_gp,retention_gg20170107
cpool_gp,retention_gg20170108
cpool_gp,retention_gg20170109
cpool_gp,retention_gg20170110
cpool_gp,retention_gg20170111
cpool_gp,retention_gg20170112
cpool_gp,retention_gg20170113
cpool_gp,retention_gg20170114
cpool_gp,retention_gg20170115
cpool_gp,retention_gg20170116
cpool_gp,retention_gg20170117
cpool_gp,retention_gg20170118
cpool_gp,retention_gg20170119
cpool_gp,retention_gg20170120
cpool_gp,retention_gg20170121
cpool_gp,retention_gg20170122
cpool_gp,retention_gg20170123
cpool_gp,retention_gg20170124
cpool_gp,retention_gg20170125
cpool_gp,retention_gg20170126
cpool_gp,retention_gg20170127
cpool_gp,retention_gg20170128
cpool_gp,retention_gg20170129
cpool_gp,retention_gg20170130
cpool_gp,retention_gg20170131
cpool_gp,retention_gg20170201
cpool_gp,retention_gg20170202
cpool_gp,retention_gg20170203
cpool_gp,retention_gg20170204
cpool_gp,retention_gg20170205
cpool_gp,retention_gg20170206
cpool_gp,retention_gg20170207
